"name","iso","entity_type","country","area","num_commit","lat","lng","population","population_year","state","admin_1","initiatives_committed","region"
"Mtskheta","GEO","City","Georgia","NaN",3,41.85,44.71666667,7800,2014,"Mtskheta-Mtianeti",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Mtwara","TZA","City","Tanzania","170",1,-10.27361111,40.18277778,108299,NA,"Mtwara Region",NA,"Carbonn2019","Sub-Saharan Africa"
"Muang Phichit","THA","City","Thailand","18.26",1,16.81583,100.26361,3600,2021,"Phitsanulok","Mueang Phitsanulok","CDPCities2022","East Asia and the Pacific"
"Muar","MYS","City","Malaysia","1376",2,2.05,102.56667,357148,2010,"Johor","Muar","CDPCities2022;;GCoM2022","East Asia and the Pacific"
"Mueda","MOZ","City","Mozambique",NA,2,-11.664418,39.564016,54921,NA,"Mueda District",NA,"GlobalCovenantofMayors2019;NAZCA","Sub-Saharan Africa"
"Mugello","ITA","City","Italy","17.33",1,44.0307985,11.1610318,9132,NA,"Cuneo","Florence","GCoMEuropeanCommission2021","Europe"
"MUGGIA","ITA","City","Italy","13",1,45.6,13.767,13412,2007,"Trieste","Friuli-Venezia Giulia","EUCovenantofMayors2022","Europe"
"Mugla","TUR","City","Turkey","1660.55",1,37.217,28.367,1000773,2021,"Mugla","Mentese","CDPCities2022","Eastern Europe and Central Asia"
"Mugla Metropolitan Municipality","TUR","City","Turkey","1660.55",2,37.217,28.367,74371,2019,"Mugla","Mentese","EUCovenantofMayors2022;;Race to Zero","Eastern Europe and Central Asia"
"Mugnano di Napoli","ITA","City","Italy","5.27",2,40.917,14.2,34857,2015,NA,"Naples","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"MUINOS","ESP","City","Spain","109.7",3,41.95417,-7.98556,1486,2018,"Ourense","Galicia","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Mukilteo, WA","USA","City","United States of America","16.2133374",1,47.5458,-122.1811,20254,2010,"Washington","Snohomish County, WA","ClimateMayors2019","North America"
"Mulazzano","ITA","City","Italy","15.58",2,45.16666667,9.583333333,5773,NA,"Lodi",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Mulheim an der Ruhr","DEU","City","Germany","91.26",3,51.4275,6.8825,170921,2020,"North Rhine-Westphalia","Urban districts of Germany","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Mulhouse Alsace Agglomeration","FRA","City","France","439.2",3,47.75,7.34,274066,2018,"Grand Est","Grand Est","GCoMEuropeanCommission2021;;GCoM2022;;Race to Zero","Europe"
"Multnomah County, OR","USA","City","United States of America",NA,1,45.57583333,-122.1152778,811880,NA,"Oregon",NA,"WeAreStillIn2019","North America"
"Mumbai","IND","City","India","603",5,19.0759899,72.8773928,12478447,2011,"Maharashtra","Mumbai","CDPCities2022;;C40Cities2022;;GCoM2022;;Megacities Alliance for Water and Climate;;Race to Zero","South Asia"
"Munakata","JPN","City","Japan",NA,NA,33.8,130.5333,96000,NA,"Fukuoka Prefecture",NA,NA,"East Asia and the Pacific"
"Munderfing","AUT","City","Austria","31.09",2,48.069085,13.180882,2682,NA,"Upper Austria","Braunau am Inn","GlobalCovenantofMayors2019;NAZCA","Europe"
"Mundolsheim","FRA","City","France",NA,2,48.64348,7.714441,5045,NA,"Grand Est","Hoenheim","GlobalCovenantofMayors2019;NAZCA","Europe"
"Mungia","ESP","City","Spain","52.12",3,43.35472222,-2.847222222,17067,2018,"Biscay","Mungialdea","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Munich","DEU","City","Germany","310.43",3,48.13333333,11.56666667,1464962,NA,"Bavaria",NA,"GCoMEuropeanCommission2021;;GCoM2022;;Race to Zero","Europe"
"Municipalite D'oka","CAN","City","Canada","85.9",NA,45.47,-74.08,3969,2011,"Quebec","Laurentides","Race to Zero","North America"
"Municipality Horineves","CZE","City","Czech Republic","12.68",1,50.30972,15.7675,704,2021,NA,"Hradec Kralove","EUCovenantofMayors2022","Europe"
"Municipality of Bled","SVN","City","Slovenia",NA,NA,46.3688028,14.113975,8171,2014,"Upper Carniola","Bled","EUCovenantofMayors2021","Europe"
"Municipality of Bohinj","SVN","City","Slovenia",NA,NA,46.3,13.917,5222,2002,NA,"Slovenia","EUCovenantofMayors2021","Europe"
"Municipality of Centro","MEX","City","Mexico",NA,1,19.46861,-99.59333,683607,2020,"State of Mexico",NA,"CDPCities2022","Latin America and Caribbean"
"Municipality of Cerklje na Gorenjskem","SVN","City","Slovenia",NA,NA,46.2488,14.4855222,1438,2002,"Upper Carniola","Cerklje na Gorenjskem","EUCovenantofMayors2021","Europe"
"Municipality of Dhiban Al-Jadedah","ESP","City","Spain",NA,1,40.73597,0.3738201,564,NA,NA,NA,"GCoMEuropeanCommission2021","Europe"
"Municipality of Dhiban Al-Jadedah","JOR","City","Jordan",NA,1,NA,NA,15290,NA,NA,NA,"GCoMEuropeanCommission2021","Middle East and North Africa"
"MUNICIPALITY OF NEA PROPONTIDA (DEMOS NEAS PROPONTIDAS)","GRC","City","Greece",NA,1,40.14531,23.17788,37534,NA,NA,NA,"GCoMEuropeanCommission2021","Europe"
"Municipality of PERUWELZ","BEL","City","Belgium","60.56",1,50.517,3.583,17113,2018,"Hainaut","Tournai-Mouscron","EUCovenantofMayors2022","Europe"
"MUNICIPALITY OF TIMISOARA","ROU","City","Romania","129.27",1,45.75972,21.23,319279,2011,NA,"Timis","EUCovenantofMayors2022","Europe"
"Municipio da Batalha","PRT","City","Portugal",NA,3,39.62311155,-8.731768755,15805,NA,"Centro","Leiria","GCoMHarmonized2021;GCoM2021","Europe"
"Municipio de Banderilla","MEX","City","Mexico","22.21",1,19.5939573,-96.94432,24822,NA,"Veracruz",NA,"Carbonn2019","Latin America and Caribbean"
"Municipis de la Serra de l’Estela de l’Alt Emporda","ESP","City","Spain","NaN",2,42.26978,2.84724,3476,NA,"Catalonia",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022","Europe"
"Municipiul Focsani","ROU","City","Romania","81.3",1,45.15306,26.82083,115494,2011,"BuzAfu","BuzAfu","GCoMEuropeanCommission2021","Europe"
"Munster","DEU","City","Germany","302.89",4,51.9625,7.62556,316403,2020,"North Rhine-Westphalia","Urban district","GCoMHarmonized2021;;GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Muntanyola","ESP","City","Spain","40.3",3,41.88028,2.17972,634,2018,"Barcelona","Barcelona","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Muntinlupa","PHL","City","Philippines","39.75",2,14.3940614,121.0410436,459941,NA,"National Capital Region","Lone","GlobalCovenantofMayors2019;NAZCA","East Asia and the Pacific"
"Mura","ITA","City","Italy","12",3,45.717,10.35,796,2011,"Brescia","Brescia","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Murakami","JPN","City","Japan","1174.26",1,38.224,139.48,58300,2020,"Niigata Prefecture","Chubu","CDPCities2022","East Asia and the Pacific"
"Muras","ESP","City","Spain","163.82",3,43.45,-7.717,636,2018,"Lugo","Lugo","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Muravera","ITA","City","Italy","94.7",2,39.41666667,9.566666667,5283,NA,"Sardinia","South Sardinia","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Murazzano","ITA","City","Italy","27.7",2,44.467,8.017,845,2007,"Cuneo","Piedmont","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Murca","PRT","City","Portugal","189.37",2,41.40833,-7.45389,5952,2011,"Norte","Vila Real","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Murcia","ESP","City","Spain","881.86",5,37.98611,-1.13028,460349,2021,NA,"Murcia","CDPJRC2022;;CDPCities2022;;GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Murero","ESP","City","Spain","18",2,41.166667,-1.483333,148,NA,"Aragon",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Murfatlar CT","ROU","City","Romania","69.25",1,44.17361,28.40833,10216,2011,NA,"Constanta","EUCovenantofMayors2022","Europe"
"Murialdo","ITA","City","Italy","37.5",2,44.317,8.167,882,2004,"Province of Savona","Liguria","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Murillo del Fruto","ESP","City","Spain",NA,3,42.515,-2.37222,4156,2018,NA,"Spain","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Murla","ESP","City","Spain","6",2,38.7601227,-0.0826911,509,NA,"Alicante",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Muro","ESP","City","Spain","58.61",3,39.734,3.055,6931,2018,"Balearic Islands","Mallorca","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Muro de Alcoy","ESP","City","Spain","129.86",3,38.77972,-0.43611,9328,2018,"Alicante","Alcoy","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Muro Leccese","ITA","City","Italy","16",2,40.1,18.333,5123,2016,"Lecce","Lecce","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Muro Lucano","ITA","City","Italy","126.18",2,40.753807,15.486491,5558,NA,"Potenza",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Muroran","JPN","City","Japan",NA,NA,42.31667,140.9667,80000,NA,"Hokkaido Prefecture",NA,NA,"East Asia and the Pacific"
"Muros","ITA","City","Italy","11.23",2,40.68333333,8.616666667,843,NA,"Sardinia","Sassari","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"MUROS","ESP","City","Spain","8.09",3,43.55,-6.1,8695,2018,"Asturias","Pravia","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Murphy","ARG","City","Argentina","26.73128679",3,38.13333333,-120.4666667,3795,2010,"Santa Fe",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA","Latin America and Caribbean"
"Murs-Erigne","FRA","City","France","17.29",2,47.3961,-0.5519,5660,2019,"Pays de la Loire","Les Ponts-de-Ce","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Mursko Sredisce","HRV","City","Croatia",NA,1,46.5,16.433,6307,2011,NA,"Medimurje","EUCovenantofMayors2022","Eastern Europe and Central Asia"
"Murtas","ESP","City","Spain","72",2,36.8863182,-3.1098817,658,2018,"Granada",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Murtosa","PRT","City","Portugal","73.09",2,40.7608867,-8.671482929,10585,2011,"Centro","Aveiro","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Musanze","RWA","City","Rwanda","530",1,-1.5,29.6,368264,NA,"Northern",NA,"Carbonn2019","Sub-Saharan Africa"
"Musashino","JPN","City","Japan","11",1,35.71772222,139.5660556,147492,2016,"Tokyo Prefecture","Tokyo","CDPCities2022","East Asia and the Pacific"
"Muscoline","ITA","City","Italy","10.08",2,45.56666667,10.46666667,2043,NA,"Brescia",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Musenita","ROU","City","Romania",NA,2,47.966667,26,1008,2002,"Suceava County","Suceava","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Museros","ESP","City","Spain","12.4",3,39.5644775,-0.3426528,6200,2018,"Valencia","Horta Nord","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Musile Di Piave","ITA","City","Italy","44.87",3,45.6173586,12.5618873,11500,NA,"Venice",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Muskegon, MI","USA","City","United States of America","47.137818",2,43.2341813,-86.248392,37213,2010,"Michigan","Muskegon County, MI","GlobalCovenantofMayors2019;NAZCA","North America"
"Muskiz","ESP","City","Spain","21.5",2,43.32333333,-3.121666667,7500,2018,"Biscay","Greater Bilbao","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Musoma","TZA","City","Tanzania","1070",1,-1.5,33.8,178356,NA,"Musoma Urban District",NA,"Carbonn2019","Sub-Saharan Africa"
"Mussolente","ITA","City","Italy","15.43",1,45.783,11.817,7621,2017,"Vicenza","Veneto","GCoMEuropeanCommission2021","Europe"
"MUSSOLENTE","ITA","City","Italy","15.43",2,45.783,11.817,7760,2017,"Vicenza","Vicenza","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Mussomeli","ITA","City","Italy","164.43",3,37.58333333,13.75,10960,NA,"Caltanissetta",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Musson","BEL","City","Belgium","34.81",3,49.5583,5.705,4534,NA,"Luxembourg","Virton","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Mutsamudu","COM","City","Comoros","30",2,-12.1688459,44.3942831,30000,2010,"Nzwani","Anjouan","GlobalCovenantofMayors2019;NAZCA","Sub-Saharan Africa"
"Muxia","ESP","City","Spain",NA,3,43.10472,-9.21806,4736,2018,NA,NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Muzykivka","UKR","City","Ukraine","NaN",3,46.752075,32.556637,2672,NA,"Kherson",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Muzzano","ITA","City","Italy","48.85",3,45.560762,7.988919,614,2018,"Biella",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Mwanga","TZA","City","Tanzania","1831",1,-3,37,131442,NA,"Kilimanjaro",NA,"Carbonn2019","Sub-Saharan Africa"
"Mwanza City Council","TZA","City","Tanzania",NA,1,-2,32,706543,NA,"Mwanza",NA,"Carbonn2019","Sub-Saharan Africa"
"Mykhailivska amalgamated territorial","UKR","City","Ukraine",NA,3,49.78597,34.60671,6170,NA,NA,NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Mykolaiv","UKR","City","Ukraine","260",2,46.97503,31.994583,494588,2015,"Mykolaiv Municipality",NA,"GCoMEuropeanCommission2021;;GCoM2022","Eastern Europe and Central Asia"
"Mykolayiv, Lviv oblast","UKR","City","Ukraine",NA,3,49.52717,23.975779,14824,2013,"Lviv oblast","Mykolaiv Raion","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Mykonos","GRC","City","Greece","105.2",3,37.446735,25.328884,10134,2011,"South Aegean",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Myoko","JPN","City","Japan","445.63",1,37.025194,138.253528,31226,2019,"Niigata Prefecture","Niigata Prefecture","CDPCities2022","East Asia and the Pacific"
"Myrhorod","UKR","City","Ukraine","20",3,49.96666667,33.6,41300,2018,"Myrhorod Raion",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Myrnohrad","UKR","City","Ukraine","23",2,48.29621,37.270004,48839,2013,"Donetsk",NA,"GCoMEuropeanCommission2021;;GCoM2022","Eastern Europe and Central Asia"
"Mzany","CZE","City","Czech Republic","7.87",1,50.29639,15.67583,414,2021,NA,"Hradec Kralove","EUCovenantofMayors2022","Europe"
"Na Kaeo","THA","City","Thailand","111",1,17,104,9690,2010,"Lampang",NA,"Carbonn2019","East Asia and the Pacific"
"Nabeul","TUN","City","Tunisia",NA,2,36.45417,10.73472,73128,2014,NA,"Nabeul Governorate","GCoMEuropeanCommission2021;;GCoM2022","Middle East and North Africa"
"Nablus","PSE","City","Palestine","28.564",2,32.22027778,35.27888889,190000,2016,"State of Palestine",NA,"GCoMEuropeanCommission2021;;GCoM2022","Middle East and North Africa"
"Nacala","MOZ","City","Mozambique",NA,2,-14.5656,40.6854,241050,2014,"Nacala-porto",NA,"CDPCities2022;;GCoM2022","Sub-Saharan Africa"
"Nachikatsuura","JPN","City","Japan",NA,NA,33.63333,135.9333,16000,NA,"Wakayama Prefecture",NA,NA,"East Asia and the Pacific"
"Nachingwea","TZA","City","Tanzania","9575",1,-10,38,178464,NA,"Lindi",NA,"Carbonn2019","Sub-Saharan Africa"
"Nadi","FJI","City","Fiji",NA,3,-17.8,177.4166667,12000,2007,"Western Division","Viti Levu","Carbonn2019;GlobalCovenantofMayors2019;NAZCA","East Asia and the Pacific"
"Nadlac","ROU","City","Romania","133",2,46.1666807,20.7499924,7500,2011,"Arad County","Arad","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Nadvirnyanska amalgamated community","UKR","City","Ukraine",NA,3,24.57917,48.63028,22112,NA,NA,NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Eastern Europe and Central Asia"
"Naestved","DNK","City","Denmark","21.5",3,55.225,11.75833,83143,2020,"Region Zealand","Naestved","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Nafplio","GRC","City","Greece","390.2",2,37.5696972,22.808078,33000,2011,"Peloponnese","Argolis","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Naga","PHL","City","Philippines","102",3,13.61666667,123.1666667,196003,2015,"Camarines Sur",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA","East Asia and the Pacific"
"Nagahama","JPN","City","Japan","539",2,35.38333333,136.2833333,122280,2016,"Shiga Prefecture",NA,"JapanMOE2020;;CDPCities2018-2019","East Asia and the Pacific"
"Nagaizumi","JPN","City","Japan","26.63",1,35.137667,138.897167,43568,2019,"Shizuoka Prefecture","Sunto","CDPCities2022","East Asia and the Pacific"
"Nagakute","JPN","City","Japan","21.55",1,35.184,137.048694,61503,2019,"Aichi Prefecture","Chubu","CDPCities2022","East Asia and the Pacific"
"Nagano","JPN","City","Japan","834.81",3,36.648611,138.194722,370632,NA,"Nagano Prefecture","Nagano Prefecture","NAZCA2020;;DDLNetZeroDB2020;;RacetoZero2020;NAZCA2020","East Asia and the Pacific"
"Nagaokakyo","JPN","City","Japan",NA,NA,34.94333,135.7033,80000,NA,"Kyoto Prefecture",NA,NA,"East Asia and the Pacific"
"Nagareyama","JPN","City","Japan","35",1,35.85630556,139.9028611,166493,2012,"Chiba Prefecture",NA,"JapanMOE2020","East Asia and the Pacific"
"Nagasaki","JPN","City","Japan",NA,NA,32.74472,129.8736,430000,NA,"Nagasaki Prefecture",NA,NA,"East Asia and the Pacific"
"Nagasaki Prefecture","JPN","Region","Japan","4106",1,32.96666667,129.8,1426594,2018,NA,NA,"WWFJapan2022","East Asia and the Pacific"
"Nagashima","JPN","City","Japan",NA,NA,32.16194,130.1542,10000,NA,"Kagoshima Prefecture",NA,NA,"East Asia and the Pacific"
"Nagayo","JPN","City","Japan",NA,NA,32.81667,129.8833,43000,NA,"Nagasaki Prefecture",NA,NA,"East Asia and the Pacific"
"Nagi","JPN","City","Japan",NA,NA,35.11667,134.1833,5000,NA,"Okayama Prefecture",NA,NA,"East Asia and the Pacific"
"Nagomi","JPN","City","Japan","98.75",1,33.017,130.617,10030,2016,"Kumamoto Prefecture","Tamana","CDPCities2022","East Asia and the Pacific"
"Nagoto","JPN","City","Japan","420.04",1,36.11480556,139.1097222,37745,2016,"Yamaguchi Prefecture",NA,"Carbonn2019","East Asia and the Pacific"
"Nagoya","JPN","City","Japan",NA,1,35.1815,136.906,2303070,2017,"Aichi Prefecture",NA,"JapanPrefectureSites2021","East Asia and the Pacific"
"Nagpur","IND","City","India","228",3,21.15,79.08333333,2405421,2011,"Maharashtra",NA,"CDPCities2020;GCoM2021","South Asia"
"Nagyesztergar","HUN","City","Hungary","18.29",3,47.27676,17.9052,1255,2004,"Veszprem","Veszprem","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Nagyigmand","HUN","City","Hungary","51.39",3,47.63253,18.05569,3166,2004,"Komarom-Esztergom","Komarom","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Nagykanizsa","HUN","City","Hungary","148.4",2,46.45555556,16.99166667,49652,2017,"Zala",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Nagypali","HUN","City","Hungary","6.34",3,46.90861,16.8415,469,2012,"Western Transdanubia","Zala County","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Nagyrozvagy","HUN","City","Hungary","26.82",2,48.34375,21.91956,634,2015,"Borsod-Abauj-Zemplen","Cigand","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Nagysap","HUN","City","Hungary","24.77",3,47.68481,18.60163,1541,2004,"Komarom-Esztergom","Komarom-Esztergom","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Nagyveleg","HUN","City","Hungary","13.18",3,47.36053,18.10936,720,2001,"FejA(c)r","FejA(c)r","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Naha","JPN","City","Japan","39",1,26.21222222,127.6791667,315954,2018,"Okinawa Prefecture",NA,"Carbonn2019","East Asia and the Pacific"
"Naichalkaranji","IND","City","India","49.84",1,16.7,74.47,287570,NA,"Maharashtra",NA,"Carbonn2019","South Asia"
"Nairobi","KEN","City","Kenya",NA,6,-1.29206,36.8219,4500000,2017,"Nairobi County",NA,"CDPCities2022;;C40Cities2022;;GCoM2022;;District Energy Accelerator;;SEforALL: Building Efficiency Accelerator Platform;;Race to Zero","Sub-Saharan Africa"
"Naka","JPN","City","Japan","97.82",2,36.457389,140.48675,54772,2019,"Ibaraki Prefecture","Ibaraki Prefecture","JapanMOEZeroCarbonCities;;DDLNetZeroDB2020","East Asia and the Pacific"
"Nakagawa","JPN","City","Japan","77.05",2,35.634528,137.945972,1585,2017,"Nagano Prefecture","Nagano Prefecture","JapanMOEZeroCarbonCities;;DDLNetZeroDB2020","East Asia and the Pacific"
"Nakama","JPN","City","Japan",NA,NA,33.82083,130.7083,41000,NA,"Fukuoka Prefecture",NA,NA,"East Asia and the Pacific"
"Nakano","JPN","City","Japan","16",1,36.742,138.3694167,322731,2019,"Nagano Prefecture",NA,"CDPCities2022","East Asia and the Pacific"
"Nakasatsunai","JPN","City","Japan","292.69",1,42.7,143.133,3980,2016,"Hokkaido Prefecture","Kasai","CDPCities2022","East Asia and the Pacific"
"Nakatane","JPN","City","Japan","137.78",1,30.53972,130.95278,8439,2013,"Kagoshima Prefecture","Kumage","CDPCities2022","East Asia and the Pacific"
